912,"Itapipoca, CE"
913,"Itapiuna, CE"
914,"Itarema, CE"
915,"Itatira, CE"
916,"Jaguaretama, CE"
917,"Jaguaribara, CE"
918,"Jaguaribe, CE"
919,"Jaguaruana, CE"
920,"Jardim, CE"
921,"Jati, CE"
922,"Jijoca de Jericoacoara, CE"
923,"Juazeiro do Norte, CE"
924,"Jucas, CE"
925,"Lavras da Mangabeira, CE"
926,"Limoeiro do Norte, CE"
927,"Madalena, CE"
928,"Maracanau, CE"
929,"Maranguape, CE"
930,"Marco, CE"
931,"Martinopole, CE"
932,"Massape, CE"
933,"Mauriti, CE"
934,"Meruoca, CE"
935,"Milagres, CE"
936,"Milha, CE"
937,"Miraima, CE"
938,"Missao Velha, CE"
939,"Mombaca, CE"
940,"Monsenhor Tabosa, CE"
941,"Morada Nova, CE"
942,"Moraujo, CE"
943,"Morrinhos, CE"
944,"Mucambo, CE"
945,"Mulungu, CE"
946,"Nova Olinda, CE"
947,"Nova Russas, CE"
948,"Novo Oriente, CE"
949,"Ocara, CE"
950,"Oros, CE"
951,"Pacajus, CE"
952,"Pacatuba, CE"
953,"Pacoti, CE"
954,"Pacuja, CE"
955,"Palhano, CE"
956,"Palmacia, CE"
957,"Paracuru, CE"
958,"Paraipaba, CE"
959,"Parambu, CE"
960,"Paramoti, CE"
961,"Pedra Branca, CE"
962,"Penaforte, CE"
963,"Pentecoste, CE"
964,"Pereiro, CE"
965,"Pindoretama, CE"
966,"Piquet Carneiro, CE"
967,"Pires Ferreira, CE"
968,"Poranga, CE"
969,"Porteiras, CE"
970,"Potengi, CE"
971,"Quiterianopolis, CE"
972,"Quixada, CE"
973,"Quixelo, CE"
974,"Quixeramobim, CE"
975,"Quixere, CE"
976,"Redencao, CE"
977,"Reriutaba, CE"
978,"Russas, CE"
979,"Saboeiro, CE"
980,"Salitre, CE"
981,"Santa Quiteria, CE"
982,"Santana do Acarau, CE"
983,"Santana do Cariri, CE"
984,"Sao Benedito, CE"
985,"Sao Goncalo do Amarante, CE"
986,"Sao Joao do Jaguaribe, CE"
987,"Sao Luis do Curu, CE"
988,"Senador Pompeu, CE"
989,"Senador Sa, CE"
990,"Sobral, CE"
991,"Solonopole, CE"
992,"Tabuleiro do Norte, CE"
993,"Tamboril, CE"
994,"Tarrafas, CE"
995,"Taua, CE"
996,"Tejucuoca, CE"
997,"Tiangua, CE"
998,"Trairi, CE"
999,"Tururu, CE"
1000,"Ubajara, CE"
1001,"Umari, CE"
1002,"Umirim, CE"
1003,"Uruburetama, CE"
1004,"Uruoca, CE"
1005,"Varjota, CE"
1006,"Varzea Alegre, CE"
1007,"Vicosa do Ceara, CE"
1008,"Acari, RN"
1009,"Acu, RN"
1010,"Afonso Bezerra, RN"
1011,"Alexandria, RN"
1012,"Almino Afonso, RN"
1013,"Alto do Rodrigues, RN"
1014,"Angicos, RN"
1015,"Antonio Martins, RN"
1016,"Apodi, RN"
1017,"Areia Branca, RN"
1018,"Ares, RN"
1019,"Augusto Severo, RN"
1020,"Baia Formosa, RN"
1021,"Barauna, RN"
1022,"Barcelona, RN"
1023,"Bento Fernandes, RN"
1024,"Bodo, RN"
1025,"Bom Jesus, RN"
1026,"Brejinho, RN"
1027,"Caicara do Norte, RN"
1028,"Caicara do Rio do Vento, RN"
1029,"Caico, RN"
1030,"Campo Redondo, RN"
1031,"Canguaretama, RN"
1032,"Caraubas, RN"
1033,"Carnauba dos Dantas, RN"
1034,"Carnaubais, RN"
1035,"Ceara-Mirim, RN"
1036,"Cerro Cora, RN"
1037,"Coronel Ezequiel, RN"
1038,"Coronel Joao Pessoa, RN"
1039,"Cruzeta, RN"
1040,"Currais Novos, RN"
1041,"Doutor Severiano, RN"
1042,"Encanto, RN"
1043,"Equador, RN"
1044,"Espirito Santo, RN"
1045,"Extremoz, RN"
1046,"Felipe Guerra, RN"
1047,"Fernando Pedroza, RN"
1048,"Florania, RN"
1049,"Francisco Dantas, RN"
1050,"Frutuoso Gomes, RN"
1051,"Galinhos, RN"
1052,"Goianinha, RN"
1053,"Governador Dix-Sept Rosado, RN"
1054,"Grossos, RN"
1055,"Guamare, RN"
1056,"Ielmo Marinho, RN"
1057,"Ipanguacu, RN"
1058,"Ipueira, RN"
1059,"Itaja, RN"
1060,"Itau, RN"
1061,"Jacana, RN"
1062,"Jandaira, RN"
1063,"Janduis, RN"
1064,"Januario Cicco, RN"
1065,"Japi, RN"
1066,"Jardim de Piranhas, RN"
1067,"Jardim do Serido, RN"
1068,"Joao Camara, RN"
1069,"Joao Dias, RN"
1070,"Jose da Penha, RN"
1071,"Jucurutu, RN"
1072,"Lagoa d'Anta, RN"
1073,"Lagoa de Pedras, RN"
1074,"Lagoa Nova, RN"
1075,"Lagoa Salgada, RN"
1076,"Lajes, RN"
1077,"Lajes Pintadas, RN"
1078,"Lucrecia, RN"
1079,"Luis Gomes, RN"
1080,"Macaiba, RN"
1081,"Macau, RN"
1082,"Major Sales, RN"
1083,"Marcelino Vieira, RN"
1084,"Martins, RN"
1085,"Maxaranguape, RN"
1086,"Messias Targino, RN"
1087,"Montanhas, RN"
1088,"Monte Alegre, RN"
1089,"Mossoro, RN"
1090,"Natal, RN"
1091,"Nisia Floresta, RN"
1092,"Nova Cruz, RN"
1093,"Olho-d'agua do Borges, RN"
1094,"Ouro Branco, RN"
1095,"Parana, RN"
1096,"Parau, RN"
1097,"Parazinho, RN"
1098,"Parelhas, RN"
1099,"Parnamirim, RN"
1100,"Passa e Fica, RN"
1101,"Passagem, RN"
1102,"Patu, RN"
1103,"Pau dos Ferros, RN"
1104,"Pedra Grande, RN"
1105,"Pedra Preta, RN"
1106,"Pedro Avelino, RN"
1107,"Pedro Velho, RN"
1108,"Pendencias, RN"
1109,"Poco Branco, RN"
1110,"Portalegre, RN"
1111,"Presidente Juscelino, RN"
1112,"Pureza, RN"
1113,"Rafael Fernandes, RN"
1114,"Riacho da Cruz, RN"
1115,"Riacho de Santana, RN"
1116,"Riachuelo, RN"
1117,"Rio do Fogo, RN"
1118,"Rodolfo Fernandes, RN"
1119,"Ruy Barbosa, RN"
1120,"Santa Cruz, RN"
1121,"Santa Maria, RN"
1122,"Santana do Matos, RN"
1123,"Santo Antonio, RN"
1124,"Sao Bento do Trairi, RN"
1125,"Sao Fernando, RN"
1126,"Sao Francisco do Oeste, RN"
1127,"Sao Goncalo do Amarante, RN"
1128,"Sao Joao do Sabugi, RN"
1129,"Sao Jose de Mipibu, RN"
1130,"Sao Jose do Campestre, RN"
1131,"Sao Jose do Serido, RN"
1132,"Sao Miguel, RN"
1133,"Sao Miguel do Gostoso, RN"
1134,"Sao Paulo do Potengi, RN"
1135,"Sao Pedro, RN"
1136,"Sao Rafael, RN"
1137,"Sao Tome, RN"
1138,"Sao Vicente, RN"
1139,"Senador Eloi de Souza, RN"
1140,"Senador Georgino Avelino, RN"
1141,"Serra de Sao Bento, RN"
1142,"Serra do Mel, RN"
1143,"Serra Negra do Norte, RN"
1144,"Serrinha, RN"
1145,"Serrinha dos Pintos, RN"
1146,"Severiano Melo, RN"
1147,"Sitio Novo, RN"
1148,"Taboleiro Grande, RN"
1149,"Taipu, RN"
1150,"Tangara, RN"
1151,"Tenente Ananias, RN"
1152,"Tenente Laurentino Cruz, RN"
1153,"Tibau, RN"
1154,"Tibau do Sul, RN"
1155,"Touros, RN"
1156,"Triunfo Potiguar, RN"
1157,"Umarizal, RN"
1158,"Varzea, RN"
1159,"Venha-Ver, RN"
1160,"Vera Cruz, RN"
1161,"Vicosa, RN"
1162,"Vila Flor, RN"
1163,"agua Branca, PB"
1164,"Aguiar, PB"
1165,"Alagoa Grande, PB"
1166,"Alagoa Nova, PB"
1167,"Alagoinha, PB"
1168,"Alcantil, PB"
1169,"Algodao de Jandaira, PB"
1170,"Alhandra, PB"
1171,"Aparecida, PB"
1172,"Aracagi, PB"
1173,"Arara, PB"
1174,"Araruna, PB"
1175,"Areia, PB"
1176,"Areial, PB"
1177,"Aroeiras, PB"
1178,"Baia da Traicao, PB"
1179,"Bananeiras, PB"
1180,"Barauna, PB"
1181,"Barra de Santa Rosa, PB"
1182,"Barra de Santana, PB"
1183,"Barra de Sao Miguel, PB"
1184,"Bayeux, PB"
1185,"Belem, PB"
1186,"Belem do Brejo do Cruz, PB"
1187,"Boa Ventura, PB"
1188,"Boa Vista, PB"
1189,"Bom Jesus, PB"
1190,"Bom Sucesso, PB"
1191,"Bonito de Santa Fe, PB"
1192,"Boqueirao, PB"
1193,"Borborema, PB"
1194,"Brejo do Cruz, PB"
1195,"Brejo dos Santos, PB"
1196,"Caapora, PB"
1197,"Cabaceiras, PB"
1198,"Cabedelo, PB"
1199,"Cachoeira dos indios, PB"
1200,"Cacimba de Dentro, PB"
1201,"Cacimbas, PB"
1202,"Caicara, PB"
1203,"Cajazeiras, PB"
1204,"Caldas Brandao, PB"
1205,"Camalau, PB"
1206,"Campina Grande, PB"
1207,"Campo de Santana, PB"
1208,"Capim, PB"
1209,"Caraubas, PB"
1210,"Casserengue, PB"
1211,"Catingueira, PB"
1212,"Catole do Rocha, PB"
1213,"Caturite, PB"
1214,"Conceicao, PB"
1215,"Condado, PB"
1216,"Conde, PB"
1217,"Coremas, PB"
1218,"Coxixola, PB"
1219,"Cruz do Espirito Santo, PB"
1220,"Cubati, PB"
1221,"Cuite, PB"
1222,"Cuite de Mamanguape, PB"
1223,"Cuitegi, PB"
1224,"Curral de Cima, PB"
1225,"Curral Velho, PB"
1226,"Desterro, PB"
1227,"Diamante, PB"
1228,"Dona Ines, PB"
1229,"Duas Estradas, PB"
1230,"Esperanca, PB"
1231,"Fagundes, PB"
1232,"Frei Martinho, PB"
1233,"Gado Bravo, PB"
1234,"Guarabira, PB"
1235,"Gurinhem, PB"
1236,"Ibiara, PB"
1237,"Igaracy, PB"
1238,"Imaculada, PB"
1239,"Inga, PB"
1240,"Itabaiana, PB"
1241,"Itaporanga, PB"
1242,"Itapororoca, PB"
1243,"Itatuba, PB"
1244,"Jacarau, PB"
1245,"Jerico, PB"
1246,"Joao Pessoa, PB"
1247,"Juarez Tavora, PB"
1248,"Juazeirinho, PB"
1249,"Junco do Serido, PB"
1250,"Juripiranga, PB"
1251,"Juru, PB"
1252,"Lagoa, PB"
1253,"Lagoa de Dentro, PB"
1254,"Lagoa Seca, PB"
1255,"Livramento, PB"
1256,"Logradouro, PB"
1257,"Lucena, PB"
1258,"Malta, PB"
1259,"Mamanguape, PB"
1260,"Manaira, PB"
1261,"Marcacao, PB"
1262,"Mari, PB"
1263,"Marizopolis, PB"
1264,"Massaranduba, PB"
1265,"Mataraca, PB"
1266,"Matinhas, PB"
1267,"Matureia, PB"
1268,"Mogeiro, PB"
1269,"Montadas, PB"
1270,"Monte Horebe, PB"
1271,"Monteiro, PB"
1272,"Mulungu, PB"
1273,"Natuba, PB"
1274,"Nazarezinho, PB"
1275,"Nova Floresta, PB"
1276,"Nova Olinda, PB"
1277,"Nova Palmeira, PB"
1278,"Olho d'agua, PB"
1279,"Olivedos, PB"
1280,"Ouro Velho, PB"
1281,"Parari, PB"
1282,"Patos, PB"
1283,"Paulista, PB"
1284,"Pedra Branca, PB"
1285,"Pedra Lavrada, PB"
1286,"Pedras de Fogo, PB"
1287,"Pedro Regis, PB"
1288,"Pianco, PB"
1289,"Picui, PB"
1290,"Pilar, PB"
1291,"Piloes, PB"
1292,"Piloezinhos, PB"
1293,"Pirpirituba, PB"
1294,"Pitimbu, PB"
1295,"Pocinhos, PB"
1296,"Poco Dantas, PB"
1297,"Pombal, PB"
1298,"Prata, PB"
1299,"Princesa Isabel, PB"
1300,"Puxinana, PB"
1301,"Queimadas, PB"
1302,"Quixaba, PB"
1303,"Remigio, PB"
1304,"Riachao, PB"
1305,"Riachao do Bacamarte, PB"
1306,"Riachao do Poco, PB"
1307,"Riacho dos Cavalos, PB"
1308,"Rio Tinto, PB"
1309,"Salgadinho, PB"
1310,"Salgado de Sao Felix, PB"
1311,"Santa Cecilia, PB"
1312,"Santa Cruz, PB"
1313,"Santa Helena, PB"
1314,"Santa Luzia, PB"
1315,"Santa Rita, PB"
1316,"Santa Teresinha, PB"
1317,"Santana de Mangueira, PB"
1318,"Santana dos Garrotes, PB"
1319,"Santo Andre, PB"
1320,"Sao Bento, PB"
1321,"Sao Domingos do Cariri, PB"
1322,"Sao Francisco, PB"
1323,"Sao Joao do Cariri, PB"
1324,"Sao Joao do Rio do Peixe, PB"
1325,"Sao Joao do Tigre, PB"
1326,"Sao Jose da Lagoa Tapada, PB"
1327,"Sao Jose de Piranhas, PB"
1328,"Sao Jose do Bonfim, PB"
1329,"Sao Jose do Sabugi, PB"
1330,"Sao Jose dos Cordeiros, PB"
1331,"Sao Jose dos Ramos, PB"
1332,"Sao Mamede, PB"
1333,"Sao Miguel de Taipu, PB"
1334,"Sao Sebastiao de Lagoa de Roca, PB"
1335,"Sape, PB"
1336,"Serido, PB"
1337,"Serra Branca, PB"
1338,"Serra da Raiz, PB"
1339,"Serra Redonda, PB"
1340,"Serraria, PB"
1341,"Sertaozinho, PB"
1342,"Sobrado, PB"
1343,"Solanea, PB"
1344,"Soledade, PB"
1345,"Sossego, PB"
1346,"Sousa, PB"
1347,"Sume, PB"
1348,"Taperoa, PB"
1349,"Tavares, PB"
1350,"Teixeira, PB"
1351,"Tenorio, PB"
1352,"Triunfo, PB"
1353,"Uirauna, PB"
1354,"Umbuzeiro, PB"
1355,"Varzea, PB"
1356,"Vieiropolis, PB"
1357,"Vista Serrana, PB"
1358,"Zabele, PB"
1359,"Abreu e Lima, PE"
1360,"Afogados da Ingazeira, PE"
1361,"Afranio, PE"
1362,"Agrestina, PE"
1363,"agua Preta, PE"
1364,"aguas Belas, PE"
1365,"Alagoinha, PE"
1366,"Alianca, PE"
1367,"Altinho, PE"
1368,"Amaraji, PE"
1369,"Angelim, PE"
1370,"Aracoiaba, PE"
1371,"Araripina, PE"
1372,"Arcoverde, PE"
1373,"Barra de Guabiraba, PE"
1374,"Barreiros, PE"
1375,"Belem de Maria, PE"
1376,"Belem de Sao Francisco, PE"
1377,"Belo Jardim, PE"
1378,"Betania, PE"
1379,"Bezerros, PE"
1380,"Bodoco, PE"
1381,"Bom Conselho, PE"
1382,"Bom Jardim, PE"
1383,"Bonito, PE"
1384,"Brejao, PE"
1385,"Brejinho, PE"
1386,"Brejo da Madre de Deus, PE"
1387,"Buenos Aires, PE"
1388,"Buique, PE"
1389,"Cabo de Santo Agostinho, PE"
1390,"Cabrobo, PE"
1391,"Cachoeirinha, PE"
1392,"Caetes, PE"
1393,"Calcado, PE"
1394,"Calumbi, PE"
1395,"Camaragibe, PE"
1396,"Camocim de Sao Felix, PE"
1397,"Camutanga, PE"
1398,"Canhotinho, PE"
1399,"Capoeiras, PE"
1400,"Carnaiba, PE"
1401,"Carnaubeira da Penha, PE"
1402,"Carpina, PE"
1403,"Caruaru, PE"
1404,"Casinhas, PE"
1405,"Catende, PE"
1406,"Cedro, PE"
1407,"Cha de Alegria, PE"
1408,"Cha Grande, PE"
1409,"Condado, PE"
1410,"Correntes, PE"
1411,"Cortes, PE"
1412,"Cumaru, PE"
1413,"Cupira, PE"
1414,"Custodia, PE"
1415,"Dormentes, PE"
1416,"Escada, PE"
1417,"Exu, PE"
1418,"Feira Nova, PE"
1419,"Fernando de Noronha, PE"
1420,"Ferreiros, PE"
1421,"Flores, PE"
1422,"Floresta, PE"
1423,"Frei Miguelinho, PE"
1424,"Gameleira, PE"
1425,"Garanhuns, PE"
1426,"Gloria do Goita, PE"
1427,"Goiana, PE"
1428,"Gravata, PE"
1429,"Iati, PE"
1430,"Ibimirim, PE"
1431,"Ibirajuba, PE"
1432,"Igarassu, PE"
1433,"Iguaraci, PE"
1434,"Ilha de Itamaraca, PE"
1435,"Inaja, PE"
1436,"Ingazeira, PE"
1437,"Ipojuca, PE"
1438,"Ipubi, PE"
1439,"Itacuruba, PE"
1440,"Itaiba, PE"
1441,"Itambe, PE"
1442,"Itapetim, PE"
1443,"Itapissuma, PE"
1444,"Itaquitinga, PE"
1445,"Jaboatao dos Guararapes, PE"
1446,"Jaqueira, PE"
1447,"Jatauba, PE"
1448,"Jatoba, PE"
1449,"Joao Alfredo, PE"
1450,"Joaquim Nabuco, PE"
1451,"Jucati, PE"
1452,"Jupi, PE"
1453,"Jurema, PE"
1454,"Lagoa do Carro, PE"
1455,"Lagoa do Itaenga, PE"
1456,"Lagoa do Ouro, PE"
1457,"Lagoa dos Gatos, PE"
1458,"Lagoa Grande, PE"
1459,"Lajedo, PE"
1460,"Limoeiro, PE"
1461,"Macaparana, PE"
1462,"Machados, PE"
1463,"Manari, PE"
1464,"Maraial, PE"
1465,"Mirandiba, PE"
1466,"Moreilandia, PE"
1467,"Moreno, PE"
1468,"Nazare da Mata, PE"
1469,"Olinda, PE"
1470,"Orobo, PE"
1471,"Oroco, PE"
1472,"Ouricuri, PE"
1473,"Palmares, PE"
1474,"Palmeirina, PE"
1475,"Panelas, PE"
1476,"Paranatama, PE"
1477,"Parnamirim, PE"
1478,"Passira, PE"
1479,"Paudalho, PE"
1480,"Paulista, PE"
1481,"Pedra, PE"
1482,"Pesqueira, PE"
1483,"Petrolandia, PE"
1484,"Petrolina, PE"
1485,"Pocao, PE"
1486,"Pombos, PE"
1487,"Primavera, PE"
1488,"Quipapa, PE"
1489,"Quixaba, PE"
1490,"Recife, PE"
1491,"Riacho das Almas, PE"
1492,"Ribeirao, PE"
1493,"Rio Formoso, PE"
1494,"Saire, PE"
1495,"Salgadinho, PE"
1496,"Salgueiro, PE"
1497,"Saloa, PE"
1498,"Sanharo, PE"
1499,"Santa Cruz, PE"
1500,"Santa Cruz da Baixa Verde, PE"
1501,"Santa Cruz do Capibaribe, PE"
1502,"Santa Filomena, PE"
1503,"Santa Maria da Boa Vista, PE"
1504,"Santa Maria do Cambuca, PE"
1505,"Santa Terezinha, PE"
1506,"Sao Benedito do Sul, PE"
1507,"Sao Bento do Una, PE"
1508,"Sao Caitano, PE"
1509,"Sao Joao, PE"
1510,"Sao Joaquim do Monte, PE"
1511,"Sao Jose da Coroa Grande, PE"
1512,"Sao Jose do Belmonte, PE"
1513,"Sao Jose do Egito, PE"
1514,"Sao Lourenco da Mata, PE"
1515,"Sao Vicente Ferrer, PE"
1516,"Serra Talhada, PE"
1517,"Serrita, PE"
1518,"Sertania, PE"
1519,"Sirinhaem, PE"
1520,"Surubim, PE"
1521,"Tabira, PE"
1522,"Tacaimbo, PE"
1523,"Tacaratu, PE"
1524,"Tamandare, PE"
1525,"Taquaritinga do Norte, PE"
1526,"Terra Nova, PE"
1527,"Timbauba, PE"
1528,"Toritama, PE"
1529,"Tracunhaem, PE"
1530,"Trindade, PE"
1531,"Triunfo, PE"
1532,"Tupanatinga, PE"
1533,"Tuparetama, PE"
1534,"Venturosa, PE"
1535,"Verdejante, PE"
1536,"Vertente do Lerio, PE"
1537,"Vertentes, PE"
1538,"Vicencia, PE"
1539,"Vitoria de Santo Antao, PE"
1540,"Xexeu, PE"
1541,"agua Branca, AL"
1542,"Anadia, AL"
1543,"Arapiraca, AL"
1544,"Atalaia, AL"
1545,"Barra de Santo Antonio, AL"
1546,"Barra de Sao Miguel, AL"
1547,"Batalha, AL"
1548,"Belem, AL"
1549,"Boca da Mata, AL"
1550,"Branquinha, AL"
1551,"Cacimbinhas, AL"
1552,"Cajueiro, AL"
1553,"Campestre, AL"
1554,"Campo Alegre, AL"
1555,"Campo Grande, AL"
1556,"Canapi, AL"
1557,"Capela, AL"
1558,"Cha Preta, AL"
1559,"Coite do Noia, AL"
1560,"Colonia Leopoldina, AL"
1561,"Coqueiro Seco, AL"
1562,"Coruripe, AL"
1563,"Craibas, AL"
1564,"Delmiro Gouveia, AL"
1565,"Dois Riachos, AL"
1566,"Estrela de Alagoas, AL"
1567,"Feira Grande, AL"
1568,"Feliz Deserto, AL"
1569,"Flexeiras, AL"
1570,"Girau do Ponciano, AL"
1571,"Ibateguara, AL"
1572,"Igaci, AL"
1573,"Igreja Nova, AL"
1574,"Inhapi, AL"
1575,"Jacare dos Homens, AL"
1576,"Jacuipe, AL"
1577,"Japaratinga, AL"
1578,"Jequia da Praia, AL"
1579,"Joaquim Gomes, AL"
1580,"Jundia, AL"
1581,"Junqueiro, AL"
1582,"Lagoa da Canoa, AL"
1583,"Limoeiro de Anadia, AL"
1584,"Maceio, AL"
1585,"Major Isidoro, AL"
1586,"Maragogi, AL"
1587,"Maravilha, AL"
1588,"Marechal Deodoro, AL"
1589,"Maribondo, AL"
1590,"Mata Grande, AL"
1591,"Matriz de Camaragibe, AL"
1592,"Messias, AL"
1593,"Minador do Negrao, AL"
1594,"Monteiropolis, AL"
1595,"Murici, AL"
1596,"Novo Lino, AL"
1597,"Olho d'agua das Flores, AL"
1598,"Olho d'agua do Casado, AL"
1599,"Olho d'agua Grande, AL"
1600,"Olivenca, AL"
1601,"Ouro Branco, AL"
1602,"Palestina, AL"
1603,"Palmeira dos indios, AL"
1604,"Pao de Acucar, AL"
1605,"Pariconha, AL"
1606,"Paripueira, AL"
1607,"Passo de Camaragibe, AL"
1608,"Paulo Jacinto, AL"
1609,"Penedo, AL"
1610,"Piacabucu, AL"
1611,"Pilar, AL"
1612,"Pindoba, AL"
1613,"Piranhas, AL"
1614,"Poco das Trincheiras, AL"
1615,"Porto Calvo, AL"
1616,"Porto de Pedras, AL"
1617,"Porto Real do Colegio, AL"
1618,"Quebrangulo, AL"
1619,"Rio Largo, AL"
1620,"Roteiro, AL"
1621,"Santa Luzia do Norte, AL"
1622,"Santana do Ipanema, AL"
1623,"Santana do Mundau, AL"
1624,"Sao Bras, AL"
1625,"Sao Jose da Laje, AL"
1626,"Sao Jose da Tapera, AL"
1627,"Sao Luis do Quitunde, AL"
1628,"Sao Miguel dos Campos, AL"
1629,"Sao Miguel dos Milagres, AL"
1630,"Sao Sebastiao, AL"
1631,"Satuba, AL"
1632,"Senador Rui Palmeira, AL"
1633,"Tanque d'Arca, AL"
1634,"Taquarana, AL"
1635,"Teotonio Vilela, AL"
1636,"Traipu, AL"
1637,"Uniao dos Palmares, AL"
1638,"Vicosa, AL"
1639,"Amparo de Sao Francisco, SE"
1640,"Aquidaba, SE"
1641,"Aracaju, SE"
1642,"Araua, SE"
1643,"Areia Branca, SE"
1644,"Barra dos Coqueiros, SE"
1645,"Boquim, SE"
1646,"Brejo Grande, SE"
1647,"Campo do Brito, SE"
1648,"Canhoba, SE"
1649,"Caninde de Sao Francisco, SE"
1650,"Capela, SE"
1651,"Carira, SE"
1652,"Carmopolis, SE"
1653,"Cedro de Sao Joao, SE"
1654,"Cristinapolis, SE"
1655,"Cumbe, SE"
1656,"Divina Pastora, SE"
1657,"Estancia, SE"
1658,"Feira Nova, SE"
1659,"Frei Paulo, SE"
1660,"General Maynard, SE"
1661,"Gracho Cardoso, SE"
1662,"Ilha das Flores, SE"
1663,"Indiaroba, SE"
1664,"Itabaiana, SE"
1665,"Itabaianinha, SE"
1666,"Itabi, SE"
1667,"Itaporanga d'Ajuda, SE"
1668,"Japaratuba, SE"
1669,"Japoata, SE"
1670,"Lagarto, SE"
1671,"Laranjeiras, SE"
1672,"Macambira, SE"
1673,"Malhada dos Bois, SE"
1674,"Malhador, SE"
1675,"Maruim, SE"
1676,"Moita Bonita, SE"
1677,"Monte Alegre de Sergipe, SE"
1678,"Muribeca, SE"
1679,"Neopolis, SE"
1680,"Nossa Senhora Aparecida, SE"
1681,"Nossa Senhora da Gloria, SE"
1682,"Nossa Senhora das Dores, SE"
1683,"Nossa Senhora do Socorro, SE"
1684,"Pacatuba, SE"
1685,"Pedra Mole, SE"
1686,"Pedrinhas, SE"
1687,"Pinhao, SE"
1688,"Pirambu, SE"
1689,"Poco Redondo, SE"
1690,"Poco Verde, SE"
1691,"Porto da Folha, SE"
1692,"Propria, SE"
1693,"Riachao do Dantas, SE"
1694,"Riachuelo, SE"
1695,"Ribeiropolis, SE"
1696,"Rosario do Catete, SE"
1697,"Salgado, SE"
1698,"Santa Luzia do Itanhy, SE"
1699,"Santana do Sao Francisco, SE"
1700,"Santo Amaro das Brotas, SE"
1701,"Sao Cristovao, SE"
1702,"Sao Domingos, SE"
1703,"Sao Francisco, SE"
1704,"Sao Miguel do Aleixo, SE"
1705,"Simao Dias, SE"
1706,"Siriri, SE"
1707,"Telha, SE"
1708,"Tobias Barreto, SE"
1709,"Tomar do Geru, SE"
1710,"Umbauba, SE"
1711,"Abaira, BA"
1712,"Abare, BA"
1713,"Acajutiba, BA"
1714,"Adustina, BA"
1715,"agua Fria, BA"
1716,"Aiquara, BA"
1717,"Alagoinhas, BA"
1718,"Alcobaca, BA"
1719,"Almadina, BA"
1720,"Amargosa, BA"
1721,"Amelia Rodrigues, BA"
1722,"America Dourada, BA"
1723,"Anage, BA"
1724,"Andarai, BA"
1725,"Andorinha, BA"
1726,"Angical, BA"
1727,"Anguera, BA"
1728,"Antas, BA"
1729,"Antonio Cardoso, BA"
1730,"Antonio Goncalves, BA"
1731,"Apora, BA"
1732,"Aracas, BA"
1733,"Aracatu, BA"
1734,"Araci, BA"
1735,"Aramari, BA"
1736,"Arataca, BA"
1737,"Aratuipe, BA"
1738,"Aurelino Leal, BA"
1739,"Baianopolis, BA"
1740,"Baixa Grande, BA"
1741,"Banzae, BA"
1742,"Barra, BA"
1743,"Barra da Estiva, BA"
1744,"Barra do Choca, BA"
1745,"Barra do Mendes, BA"
1746,"Barra do Rocha, BA"
1747,"Barreiras, BA"
1748,"Barro Alto, BA"
1749,"Barro Preto, BA"
1750,"Barrocas, BA"
1751,"Belmonte, BA"
1752,"Belo Campo, BA"
1753,"Biritinga, BA"
1754,"Boa Nova, BA"
1755,"Boa Vista do Tupim, BA"
1756,"Bom Jesus da Lapa, BA"
1757,"Bom Jesus da Serra, BA"
1758,"Boninal, BA"
1759,"Bonito, BA"
1760,"Boquira, BA"
1761,"Botupora, BA"
1762,"Brejoes, BA"
1763,"Brejolandia, BA"
1764,"Brotas de Macaubas, BA"
1765,"Brumado, BA"
1766,"Buerarema, BA"
1767,"Buritirama, BA"
1768,"Caatiba, BA"
1769,"Cabaceiras do Paraguacu, BA"
1770,"Cachoeira, BA"
1771,"Cacule, BA"
1772,"Caem, BA"
1773,"Caetanos, BA"
1774,"Caetite, BA"
1775,"Cafarnaum, BA"
1776,"Cairu, BA"
1777,"Caldeirao Grande, BA"
1778,"Camacan, BA"
1779,"Camacari, BA"
1780,"Camamu, BA"
1781,"Campo Alegre de Lourdes, BA"
1782,"Campo Formoso, BA"
1783,"Canapolis, BA"
1784,"Canarana, BA"
1785,"Canavieiras, BA"
1786,"Candeal, BA"
1787,"Candeias, BA"
1788,"Candiba, BA"
1789,"Candido Sales, BA"
1790,"Cansancao, BA"
1791,"Canudos, BA"
1792,"Capela do Alto Alegre, BA"
1793,"Capim Grosso, BA"
1794,"Caraibas, BA"
1795,"Caravelas, BA"
1796,"Cardeal da Silva, BA"
1797,"Carinhanha, BA"
1798,"Casa Nova, BA"
1799,"Castro Alves, BA"
1800,"Catu, BA"
1801,"Caturama, BA"
1802,"Central, BA"
1803,"Cicero Dantas, BA"
1804,"Cipo, BA"
1805,"Coaraci, BA"
1806,"Cocos, BA"
1807,"Conceicao da Feira, BA"
1808,"Conceicao do Almeida, BA"
1809,"Conceicao do Coite, BA"
1810,"Conceicao do Jacuipe, BA"
1811,"Conde, BA"
1812,"Condeuba, BA"
1813,"Contendas do Sincora, BA"
1814,"Coracao de Maria, BA"
1815,"Coribe, BA"
1816,"Coronel Joao Sa, BA"
1817,"Correntina, BA"
1818,"Cotegipe, BA"
1819,"Cravolandia, BA"
1820,"Crisopolis, BA"
1821,"Cristopolis, BA"
1822,"Cruz das Almas, BA"
